"","...1","Time","No3","O2","Q","WT","WL","PH","EL","date"
"9639",350920,2017-05-05 23:22:00,10.10383,NA,5.41,8.750417,10.31479,7.8875,972.9583,2017-05-05
"9640",350921,2017-05-05 23:32:00,10.10586,NA,5.42,8.74,10.32302,7.887083,972.9583,2017-05-05
"9641",350922,2017-05-05 23:42:00,10.10431,NA,5.41,8.729583,10.31958,7.887083,973,2017-05-05
"9642",350923,2017-05-05 23:52:00,10.10557,NA,5.41,8.719167,10.31823,7.886667,973,2017-05-05
"9643",350924,2017-05-06 00:02:00,10.11085,NA,5.41,8.71,10.3174,7.8875,973,2017-05-06
"9644",350925,2017-05-06 00:12:00,10.11249,NA,5.41,8.702083,10.31958,7.887083,972.9583,2017-05-06
"9645",350926,2017-05-06 00:22:00,10.10666,NA,5.41,8.695,10.3126,7.887917,972.9583,2017-05-06
"9646",350927,2017-05-06 00:32:00,10.10653,NA,5.41,8.688333,10.31354,7.88875,972.9167,2017-05-06
"9647",350928,2017-05-06 00:42:00,10.11194,NA,5.41,8.681667,10.31479,7.889583,973,2017-05-06
"9648",350929,2017-05-06 00:52:00,10.10928,NA,5.41,8.674167,10.3176,7.890417,973,2017-05-06
"9649",350930,2017-05-06 01:02:00,10.10548,NA,5.41,8.667083,10.31865,7.89125,973,2017-05-06
"9650",350931,2017-05-06 01:12:00,10.10216,NA,5.4,8.660417,10.31146,7.891667,973,2017-05-06
"9651",350932,2017-05-06 01:22:00,10.10227,NA,5.41,8.654583,10.31198,7.892917,973,2017-05-06
"9652",350933,2017-05-06 01:32:00,10.1033,NA,5.41,8.649167,10.315,7.89375,973,2017-05-06
"9653",350934,2017-05-06 01:42:00,10.10472,NA,5.42,8.645,10.32573,7.895,973,2017-05-06
"9654",350935,2017-05-06 01:52:00,10.10107,NA,5.43,8.64125,10.33427,7.896667,973,2017-05-06
"9655",350936,2017-05-06 02:02:00,10.10073,NA,5.44,8.637917,10.33885,7.8975,973,2017-05-06
"9656",350937,2017-05-06 02:12:00,10.10233,NA,5.44,8.635417,10.3426,7.9,973,2017-05-06
"9657",350938,2017-05-06 02:22:00,10.10823,NA,5.46,8.635417,10.35677,7.90125,972.9167,2017-05-06
"9658",350939,2017-05-06 02:32:00,10.10627,NA,5.47,8.6375,10.36156,7.902917,972.875,2017-05-06
"9659",350940,2017-05-06 02:42:00,10.10759,NA,5.48,8.642083,10.37052,7.904583,972.7917,2017-05-06
"9660",350941,2017-05-06 02:52:00,10.11012,NA,5.49,8.648333,10.38094,7.90625,972.75,2017-05-06
"9661",350942,2017-05-06 03:02:00,10.11259,NA,5.5,8.654583,10.39219,7.908333,972.7083,2017-05-06
"9662",350943,2017-05-06 03:12:00,10.11427,NA,5.52,8.66125,10.40719,7.910417,972.6667,2017-05-06
"9663",350944,2017-05-06 03:22:00,10.10968,NA,5.52,8.667917,10.40781,7.912083,972.625,2017-05-06
"9664",350945,2017-05-06 03:32:00,10.11169,NA,5.53,8.674583,10.41302,7.91375,972.5833,2017-05-06
"9665",350946,2017-05-06 03:42:00,10.10964,NA,5.53,8.68125,10.41427,7.915417,972.4167,2017-05-06
"9666",350947,2017-05-06 03:52:00,10.1107,NA,5.53,8.689167,10.41792,7.917083,972.1667,2017-05-06
"9667",350948,2017-05-06 04:02:00,10.10971,NA,5.54,8.69875,10.42448,7.91875,972,2017-05-06
"9668",350949,2017-05-06 04:12:00,10.1104,NA,5.55,8.709583,10.42927,7.92,971.8333,2017-05-06
"9669",350950,2017-05-06 04:22:00,10.10916,NA,5.55,8.72125,10.43396,7.922083,971.625,2017-05-06
"9670",350951,2017-05-06 04:32:00,10.11337,NA,5.56,8.734167,10.43969,7.924167,971.5833,2017-05-06
"9671",350952,2017-05-06 04:42:00,10.11361,NA,5.57,8.747917,10.44583,7.92625,971.5417,2017-05-06
"9672",350953,2017-05-06 04:52:00,10.11631,NA,5.57,8.762917,10.44917,7.928333,971.5,2017-05-06
"9673",350954,2017-05-06 05:02:00,10.1155,NA,5.58,8.77875,10.45208,7.93,971.4167,2017-05-06
"9674",350955,2017-05-06 05:12:00,10.11934,NA,5.59,8.794583,10.46063,7.932083,970.8333,2017-05-06
"9675",350956,2017-05-06 05:22:00,10.11964,NA,5.6,8.81125,10.46906,7.934167,970.3333,2017-05-06
"9676",350957,2017-05-06 05:32:00,10.11812,NA,5.61,8.829167,10.47594,7.93625,970.6667,2017-05-06
"9677",350958,2017-05-06 05:42:00,10.1194,NA,5.61,8.8475,10.48312,7.937917,970.2083,2017-05-06
"9678",350959,2017-05-06 05:52:00,10.11773,NA,5.62,8.86625,10.48625,7.94,970.0833,2017-05-06
"9679",350960,2017-05-06 06:02:00,10.1179,NA,5.63,8.885417,10.49198,7.942083,970.25,2017-05-06
"9680",350961,2017-05-06 06:12:00,10.11575,NA,5.63,8.905417,10.49708,7.94375,970.125,2017-05-06
"9681",350962,2017-05-06 06:22:00,10.11736,NA,5.64,8.92625,10.50271,7.945417,969.5,2017-05-06
"9682",350963,2017-05-06 06:32:00,10.11027,NA,5.65,8.947917,10.50958,7.946667,968.9167,2017-05-06
"9683",350964,2017-05-06 06:42:00,10.10864,NA,5.65,8.970417,10.50865,7.948333,969.1667,2017-05-06
"9684",350965,2017-05-06 06:52:00,10.10132,NA,5.65,8.99375,10.50833,7.95,969.1667,2017-05-06
"9685",350966,2017-05-06 07:02:00,10.1026,NA,5.65,9.018333,10.5099,7.951667,969.25,2017-05-06
"9686",350967,2017-05-06 07:12:00,10.09731,NA,5.65,9.044167,10.5076,7.952917,969.75,2017-05-06
"9687",350968,2017-05-06 07:22:00,10.10102,NA,5.65,9.069583,10.51031,7.954167,969.5417,2017-05-06
"9688",350969,2017-05-06 07:32:00,10.09653,NA,5.65,9.094583,10.50833,7.955417,968.4583,2017-05-06
"9689",350970,2017-05-06 07:42:00,10.0943,NA,5.65,9.120417,10.50953,7.957083,969.8333,2017-05-06
"9690",350971,2017-05-06 07:52:00,10.09085,NA,5.65,9.145833,10.51099,7.957917,969.4167,2017-05-06
"9691",350972,2017-05-06 08:02:00,10.08865,NA,5.65,9.170417,10.51026,7.959167,968.9167,2017-05-06
"9692",350973,2017-05-06 08:12:00,10.0875,NA,5.65,9.194583,10.51026,7.960417,969.25,2017-05-06
"9693",350974,2017-05-06 08:22:00,10.08113,NA,5.65,9.217917,10.50807,7.96125,969.7917,2017-05-06
"9694",350975,2017-05-06 08:32:00,10.08577,NA,5.65,9.24125,10.50745,7.961667,969.8333,2017-05-06
"9695",350976,2017-05-06 08:42:00,10.08046,NA,5.64,9.264583,10.50682,7.962083,969.125,2017-05-06
"9696",350977,2017-05-06 08:52:00,10.08142,NA,5.65,9.287917,10.5087,7.9625,969.2083,2017-05-06
"9697",350978,2017-05-06 09:02:00,10.07556,NA,5.64,9.31125,10.50682,7.962917,968.9167,2017-05-06
"9698",350979,2017-05-06 09:12:00,10.07679,NA,5.64,9.33375,10.50641,7.963333,968.875,2017-05-06
"9699",350980,2017-05-06 09:22:00,10.07172,NA,5.64,9.357083,10.50651,7.96375,969.3333,2017-05-06
"9700",350981,2017-05-06 09:32:00,10.07216,NA,5.64,9.379583,10.50589,7.96375,969.7083,2017-05-06
"9701",350982,2017-05-06 09:42:00,10.07118,NA,5.64,9.400833,10.50583,7.963333,968.375,2017-05-06
"9702",350983,2017-05-06 09:52:00,10.07127,NA,5.64,9.422917,10.50578,7.964167,969.3333,2017-05-06
"9703",350984,2017-05-06 10:02:00,10.07011,NA,5.64,9.445,10.50536,7.964167,969.2917,2017-05-06
"9704",350985,2017-05-06 10:12:00,10.071,NA,5.64,9.4675,10.50453,7.964583,969,2017-05-06
"9705",350986,2017-05-06 10:22:00,10.07112,NA,5.64,9.49,10.50422,7.965,969.5833,2017-05-06
"9706",350987,2017-05-06 10:32:00,10.06894,NA,5.64,9.5125,10.50266,7.965833,969.3333,2017-05-06
"9707",350988,2017-05-06 10:42:00,10.07467,NA,5.64,9.534583,10.50182,7.965833,969.625,2017-05-06
"9708",350989,2017-05-06 10:52:00,10.07923,NA,5.63,9.5575,10.49745,7.96625,969.2917,2017-05-06
"9709",350990,2017-05-06 11:02:00,10.07909,NA,5.63,9.580417,10.49724,7.966667,969.1667,2017-05-06
"9710",350991,2017-05-06 11:12:00,10.07866,NA,5.63,9.605833,10.49911,7.9675,968.625,2017-05-06
"9711",350992,2017-05-06 11:22:00,10.07796,NA,5.63,9.632083,10.49495,7.968333,969.2083,2017-05-06
"9712",350993,2017-05-06 11:32:00,10.07857,NA,5.63,9.66,10.49672,7.969583,969.0417,2017-05-06
"9713",350994,2017-05-06 11:42:00,10.0797,NA,5.63,9.690833,10.49266,7.970833,969.2917,2017-05-06
"9714",350995,2017-05-06 11:52:00,10.08065,NA,5.62,9.72,10.49021,7.97125,968.6667,2017-05-06
"9715",350996,2017-05-06 12:02:00,10.08102,NA,5.62,9.752083,10.49021,7.9725,968.375,2017-05-06
"9716",350997,2017-05-06 12:12:00,10.08242,NA,5.63,9.783333,10.49167,7.973333,968.0833,2017-05-06
"9717",350998,2017-05-06 12:22:00,10.08514,NA,5.62,9.814583,10.49083,7.97375,967.5833,2017-05-06
"9718",350999,2017-05-06 12:32:00,10.08212,NA,5.62,9.845,10.49,7.974167,968.7083,2017-05-06
"9719",351000,2017-05-06 12:42:00,10.08034,NA,5.63,9.875417,10.49208,7.975,968.6667,2017-05-06
"9720",351001,2017-05-06 12:52:00,10.07792,NA,5.63,9.90375,10.49375,7.975,968.5417,2017-05-06
"9721",351002,2017-05-06 13:02:00,10.08361,NA,5.63,9.934167,10.49302,7.975,968.4167,2017-05-06
"9722",351003,2017-05-06 13:12:00,10.08125,NA,5.62,9.965,10.49083,7.975,968.5,2017-05-06
"9723",351004,2017-05-06 13:22:00,10.07924,NA,5.63,9.99875,10.49437,7.975417,967.9583,2017-05-06
"9724",351005,2017-05-06 13:32:00,10.07681,NA,5.63,10.03292,10.49208,7.975833,968.6667,2017-05-06
"9725",351006,2017-05-06 13:42:00,10.07567,NA,5.63,10.06458,10.49354,7.975833,968.625,2017-05-06
"9726",351007,2017-05-06 13:52:00,10.07693,NA,5.63,10.0975,10.49312,7.97625,968.8333,2017-05-06
"9727",351008,2017-05-06 14:02:00,10.0743,NA,5.62,10.12583,10.49062,7.975833,969.2917,2017-05-06
"9728",351009,2017-05-06 14:12:00,10.07129,NA,5.62,10.15583,10.48844,7.975417,969.5417,2017-05-06
"9729",351010,2017-05-06 14:22:00,10.06919,NA,5.62,10.18667,10.48802,7.975417,969.2083,2017-05-06
"9730",351011,2017-05-06 14:32:00,10.0709,NA,5.62,10.21708,10.48906,7.975417,968.5,2017-05-06
"9731",351012,2017-05-06 14:42:00,10.06808,NA,5.62,10.24708,10.48646,7.975417,968.4167,2017-05-06
"9732",351013,2017-05-06 14:52:00,10.06692,NA,5.62,10.27583,10.48781,7.975833,969.0417,2017-05-06
"9733",351014,2017-05-06 15:02:00,10.06223,NA,5.62,10.29875,10.48948,7.975833,969.2083,2017-05-06
"9734",351015,2017-05-06 15:12:00,10.05774,NA,5.62,10.31833,10.49052,7.975,969.125,2017-05-06
"9735",351016,2017-05-06 15:22:00,10.05983,NA,5.62,10.33375,10.48813,7.974167,968.9167,2017-05-06
"9736",351017,2017-05-06 15:32:00,10.05578,NA,5.62,10.34833,10.4876,7.972917,968.7083,2017-05-06
"9737",351018,2017-05-06 15:42:00,10.05516,NA,5.62,10.36,10.48385,7.972083,968.5,2017-05-06
"9738",351019,2017-05-06 15:52:00,10.0513,NA,5.61,10.36708,10.4774,7.97,968.5833,2017-05-06
"9739",351020,2017-05-06 16:02:00,10.0475,NA,5.6,10.37042,10.47375,7.968333,968.5,2017-05-06
"9740",351021,2017-05-06 16:12:00,10.04527,NA,5.6,10.3675,10.47177,7.96625,968.0833,2017-05-06
"9741",351022,2017-05-06 16:22:00,10.04249,NA,5.59,10.35958,10.46687,7.96375,968.7083,2017-05-06
"9742",351023,2017-05-06 16:32:00,10.03891,NA,5.58,10.34958,10.45792,7.96125,968.4167,2017-05-06
"9743",351024,2017-05-06 16:42:00,10.03802,NA,5.58,10.33667,10.45229,7.95875,968.5,2017-05-06
"9744",351025,2017-05-06 16:52:00,10.03656,NA,5.56,10.32167,10.44177,7.955833,967.875,2017-05-06
"9745",351026,2017-05-06 17:02:00,10.03833,NA,5.55,10.30458,10.43135,7.952917,968.0833,2017-05-06
"9746",351027,2017-05-06 17:12:00,10.04019,NA,5.54,10.2825,10.42458,7.95,968.25,2017-05-06
"9747",351028,2017-05-06 17:22:00,10.03552,NA,5.54,10.25583,10.41969,7.945417,968.0833,2017-05-06
"9748",351029,2017-05-06 17:32:00,10.03857,NA,5.53,10.22458,10.41073,7.94125,967.9167,2017-05-06
"9749",351030,2017-05-06 17:42:00,10.03516,NA,5.52,10.19292,10.40281,7.936667,968.125,2017-05-06
"9750",351031,2017-05-06 17:52:00,10.03853,NA,5.51,10.16083,10.39594,7.9325,968,2017-05-06
"9751",351032,2017-05-06 18:02:00,10.0453,NA,5.49,10.12917,10.38323,7.9275,968.0833,2017-05-06
"9752",351033,2017-05-06 18:12:00,10.04485,NA,5.48,10.09667,10.37187,7.9225,968.2917,2017-05-06
"9753",351034,2017-05-06 18:22:00,10.04609,NA,5.47,10.0625,10.36729,7.917917,967.8333,2017-05-06
"9754",351035,2017-05-06 18:32:00,10.04898,NA,5.47,10.025,10.36385,7.9125,968.9167,2017-05-06
"9755",351036,2017-05-06 18:42:00,10.04989,NA,5.46,9.985,10.35323,7.906667,969.2917,2017-05-06
"9756",351037,2017-05-06 18:52:00,10.04955,NA,5.45,9.943333,10.34625,7.900833,969.4167,2017-05-06
"9757",351038,2017-05-06 19:02:00,10.04577,NA,5.43,9.900833,10.33396,7.895417,969.7917,2017-05-06
"9758",351039,2017-05-06 19:12:00,10.04888,NA,5.42,9.85875,10.32031,7.89,970.9167,2017-05-06
"9759",351040,2017-05-06 19:22:00,10.05041,NA,5.4,9.81625,10.30646,7.885417,971.5833,2017-05-06
"9760",351041,2017-05-06 19:32:00,10.052,NA,5.39,9.773333,10.29594,7.880417,972.0833,2017-05-06
"9761",351042,2017-05-06 19:42:00,10.05376,NA,5.38,9.729167,10.29,7.875833,972.5833,2017-05-06
"9762",351043,2017-05-06 19:52:00,10.05511,NA,5.37,9.685417,10.28396,7.871667,973.2083,2017-05-06
"9763",351044,2017-05-06 20:02:00,10.05407,NA,5.37,9.642083,10.28219,7.867917,974.2917,2017-05-06
"9764",351045,2017-05-06 20:12:00,10.05988,NA,5.36,9.599583,10.27115,7.864167,975.1667,2017-05-06
"9765",351046,2017-05-06 20:22:00,10.06315,NA,5.34,9.5575,10.25729,7.86,974.9167,2017-05-06
"9766",351047,2017-05-06 20:32:00,10.06504,NA,5.33,9.515417,10.25208,7.856667,974.9167,2017-05-06
"9767",351048,2017-05-06 20:42:00,10.06956,NA,5.33,9.472917,10.24885,7.852917,975.5833,2017-05-06
"9768",351049,2017-05-06 20:52:00,10.07367,NA,5.32,9.430833,10.24365,7.849583,976.4167,2017-05-06
"9769",351050,2017-05-06 21:02:00,10.07943,NA,5.32,9.39,10.24281,7.84625,976.5833,2017-05-06
"9770",351051,2017-05-06 21:12:00,10.08087,NA,5.32,9.350417,10.24479,7.844167,976.7917,2017-05-06
"9771",351052,2017-05-06 21:22:00,10.0841,NA,5.33,9.3125,10.24854,7.8425,978.5,2017-05-06
"9772",351053,2017-05-06 21:32:00,10.08486,NA,5.33,9.275417,10.24979,7.84125,979.625,2017-05-06
"9773",351054,2017-05-06 21:42:00,10.08747,NA,5.33,9.239167,10.24823,7.840417,980.6667,2017-05-06
"9774",351055,2017-05-06 21:52:00,10.08702,NA,5.34,9.202917,10.25542,7.84,981.0417,2017-05-06
"9775",351056,2017-05-06 22:02:00,10.09042,NA,5.34,9.167917,10.26073,7.84,981.75,2017-05-06
"9776",351057,2017-05-06 22:12:00,10.08895,NA,5.36,9.134167,10.27042,7.840833,983.2083,2017-05-06
"9777",351058,2017-05-06 22:22:00,10.08665,NA,5.36,9.102083,10.27719,7.842083,984.3333,2017-05-06
"9778",351059,2017-05-06 22:32:00,10.08409,NA,5.36,9.072083,10.27677,7.843333,983.4167,2017-05-06
"9779",351060,2017-05-06 22:42:00,10.08195,NA,5.37,9.04375,10.28438,7.845417,982.9167,2017-05-06
"9780",351061,2017-05-06 22:52:00,10.0815,NA,5.38,9.015833,10.28906,7.847083,982.4583,2017-05-06
"9781",351062,2017-05-06 23:02:00,10.08281,NA,5.39,8.98875,10.29698,7.849167,982.4583,2017-05-06
"9782",351063,2017-05-06 23:12:00,10.08357,NA,5.39,8.9625,10.29698,7.850417,982.4167,2017-05-06
"9783",351064,2017-05-06 23:22:00,10.08368,NA,5.4,8.937083,10.30458,7.852083,980.9583,2017-05-06
"9784",351065,2017-05-06 23:32:00,10.08537,NA,5.41,8.913333,10.31469,7.85375,981.1667,2017-05-06
"9785",351066,2017-05-06 23:42:00,10.08766,NA,5.42,8.89125,10.32469,7.855,981.4583,2017-05-06
"9786",351067,2017-05-06 23:52:00,10.08907,NA,5.42,8.870833,10.32708,7.855833,981.75,2017-05-06
"9787",351068,2017-05-07 00:02:00,10.08763,NA,5.43,8.851667,10.33406,7.857083,981.0417,2017-05-07
"9788",351069,2017-05-07 00:12:00,10.08827,NA,5.44,8.834167,10.34198,7.858333,980.375,2017-05-07
"9789",351070,2017-05-07 00:22:00,10.09091,NA,5.45,8.818333,10.3501,7.86,981.1667,2017-05-07
"9790",351071,2017-05-07 00:32:00,10.09014,NA,5.46,8.80375,10.35958,7.861667,981.75,2017-05-07
"9791",351072,2017-05-07 00:42:00,10.08989,NA,5.47,8.790417,10.36427,7.863333,981.5417,2017-05-07
"9792",351073,2017-05-07 00:52:00,10.08923,NA,5.48,8.77875,10.3725,7.865833,981.625,2017-05-07
"9793",351074,2017-05-07 01:02:00,10.087,NA,5.49,8.768333,10.37937,7.867917,981.2917,2017-05-07
"9794",351075,2017-05-07 01:12:00,10.08943,NA,5.5,8.759583,10.38979,7.87,980.9583,2017-05-07
"9795",351076,2017-05-07 01:22:00,10.08916,NA,5.5,8.7525,10.3875,7.87125,981.0417,2017-05-07
"9796",351077,2017-05-07 01:32:00,10.0873,NA,5.5,8.746667,10.38833,7.8725,979.5417,2017-05-07
"9797",351078,2017-05-07 01:42:00,10.08995,NA,5.5,8.7425,10.38937,7.87375,978.625,2017-05-07
"9798",351079,2017-05-07 01:52:00,10.08889,NA,5.5,8.739583,10.39042,7.875417,978.125,2017-05-07
"9799",351080,2017-05-07 02:02:00,10.09145,NA,5.5,8.7375,10.38729,7.876667,977.9167,2017-05-07
"9800",351081,2017-05-07 02:12:00,10.09276,NA,5.5,8.735417,10.38604,7.8775,977.2083,2017-05-07
"9801",351082,2017-05-07 02:22:00,10.09533,NA,5.5,8.73375,10.38958,7.87875,976.2917,2017-05-07
"9802",351083,2017-05-07 02:32:00,10.0964,NA,5.5,8.732917,10.39135,7.88,976.5833,2017-05-07
"9803",351084,2017-05-07 02:42:00,10.09789,NA,5.5,8.73375,10.39375,7.881667,976.8333,2017-05-07
"9804",351085,2017-05-07 02:52:00,10.09976,NA,5.51,8.735833,10.39552,7.882917,977,2017-05-07
"9805",351086,2017-05-07 03:02:00,10.10225,NA,5.51,8.73875,10.39729,7.885,977.2083,2017-05-07
"9806",351087,2017-05-07 03:12:00,10.09612,NA,5.51,8.742083,10.4,7.887083,977,2017-05-07
"9807",351088,2017-05-07 03:22:00,10.09625,NA,5.52,8.74625,10.40604,7.889583,976.8333,2017-05-07
"9808",351089,2017-05-07 03:32:00,10.09677,NA,5.52,8.751667,10.40813,7.891667,977,2017-05-07
"9809",351090,2017-05-07 03:42:00,10.09545,NA,5.53,8.757917,10.41229,7.894167,976.6667,2017-05-07
"9810",351091,2017-05-07 03:52:00,10.09749,NA,5.53,8.765833,10.41771,7.89625,976.375,2017-05-07
"9811",351092,2017-05-07 04:02:00,10.09586,NA,5.54,8.775,10.42292,7.899167,976.0833,2017-05-07
"9812",351093,2017-05-07 04:12:00,10.09376,NA,5.55,8.78625,10.42667,7.902083,975.8333,2017-05-07
"9813",351094,2017-05-07 04:22:00,10.09232,NA,5.55,8.799583,10.42833,7.904167,975.75,2017-05-07
"9814",351095,2017-05-07 04:32:00,10.09511,NA,5.55,8.814583,10.43135,7.907083,975.625,2017-05-07
"9815",351096,2017-05-07 04:42:00,10.09412,NA,5.56,8.83125,10.43583,7.909583,975.5417,2017-05-07
"9816",351097,2017-05-07 04:52:00,10.09505,NA,5.56,8.850417,10.4425,7.9125,975.4167,2017-05-07
"9817",351098,2017-05-07 05:02:00,10.09287,NA,5.57,8.8725,10.44677,7.914583,975.375,2017-05-07
"9818",351099,2017-05-07 05:12:00,10.09624,NA,5.57,8.8975,10.45031,7.9175,975.2917,2017-05-07
"9819",351100,2017-05-07 05:22:00,10.09655,NA,5.58,8.925417,10.45365,7.920417,975.2083,2017-05-07
"9820",351101,2017-05-07 05:32:00,10.09503,NA,5.59,8.95625,10.46052,7.924167,975.0417,2017-05-07
"9821",351102,2017-05-07 05:42:00,10.09228,NA,5.59,8.99,10.46375,7.927917,974.9167,2017-05-07
"9822",351103,2017-05-07 05:52:00,10.08948,NA,5.6,9.025833,10.4701,7.932083,974.7917,2017-05-07
"9823",351104,2017-05-07 06:02:00,10.08527,NA,5.61,9.064167,10.47719,7.935417,974.6667,2017-05-07
"9824",351105,2017-05-07 06:12:00,10.08784,NA,5.61,9.105417,10.48271,7.939167,974.5833,2017-05-07
"9825",351106,2017-05-07 06:22:00,10.08687,NA,5.62,9.150833,10.48729,7.943333,974.4167,2017-05-07
"9826",351107,2017-05-07 06:32:00,10.08313,NA,5.63,9.202917,10.49271,7.947083,974.3333,2017-05-07
"9827",351108,2017-05-07 06:42:00,10.08022,NA,5.63,9.2625,10.49198,7.95125,974.125,2017-05-07
"9828",351109,2017-05-07 06:52:00,10.07747,NA,5.63,9.32625,10.49427,7.955417,974,2017-05-07
"9829",351110,2017-05-07 07:02:00,10.0765,NA,5.63,9.394583,10.49594,7.96,973.8333,2017-05-07
"9830",351111,2017-05-07 07:12:00,10.07528,NA,5.63,9.467083,10.49708,7.96375,973.6667,2017-05-07
"9831",351112,2017-05-07 07:22:00,10.07334,NA,5.63,9.543333,10.49771,7.968333,973.5,2017-05-07
"9832",351113,2017-05-07 07:32:00,10.07615,NA,5.63,9.61875,10.495,7.972083,973.4167,2017-05-07
"9833",351114,2017-05-07 07:42:00,10.07609,NA,5.63,9.69625,10.49583,7.975833,973.25,2017-05-07
"9834",351115,2017-05-07 07:52:00,10.07292,NA,5.63,9.770833,10.49302,7.979583,973.0833,2017-05-07
"9835",351116,2017-05-07 08:02:00,10.07235,NA,5.62,9.845,10.48979,7.983333,972.9167,2017-05-07
"9836",351117,2017-05-07 08:12:00,10.06505,NA,5.62,9.920833,10.49073,7.986667,972.75,2017-05-07
"9837",351118,2017-05-07 08:22:00,10.06363,NA,5.62,9.999167,10.4901,7.989583,972.625,2017-05-07
"9838",351119,2017-05-07 08:32:00,10.06351,NA,5.62,10.08125,10.48844,7.992917,972.4583,2017-05-07
"9839",351120,2017-05-07 08:42:00,10.06134,NA,5.63,10.16542,10.49156,7.99625,972.375,2017-05-07
"9840",351121,2017-05-07 08:52:00,10.05768,NA,5.62,10.25792,10.48635,7.999167,972.2083,2017-05-07
"9841",351122,2017-05-07 09:02:00,10.05569,NA,5.62,10.34875,10.4851,8.002083,972.0833,2017-05-07
"9842",351123,2017-05-07 09:12:00,10.05087,NA,5.62,10.43958,10.4849,8.005417,972,2017-05-07
"9843",351124,2017-05-07 09:22:00,10.04879,NA,5.62,10.53375,10.48625,8.007917,971.8333,2017-05-07
"9844",351125,2017-05-07 09:32:00,10.04389,NA,5.62,10.635,10.48833,8.01125,971.6667,2017-05-07
"9845",351126,2017-05-07 09:42:00,10.038,NA,5.62,10.73333,10.48708,8.01375,971.625,2017-05-07
"9846",351127,2017-05-07 09:52:00,10.03677,NA,5.62,10.83458,10.48563,8.015417,971.5417,2017-05-07
"9847",351128,2017-05-07 10:02:00,10.03498,NA,5.62,10.92875,10.48594,8.016667,971.4583,2017-05-07
"9848",351129,2017-05-07 10:12:00,10.03295,NA,5.61,11.01667,10.48271,8.017917,971.375,2017-05-07
"9849",351130,2017-05-07 10:22:00,10.03087,NA,5.61,11.10292,10.48292,8.019167,971.2917,2017-05-07
"9850",351131,2017-05-07 10:32:00,10.02651,NA,5.61,11.185,10.48052,8.019583,971.2083,2017-05-07
"9851",351132,2017-05-07 10:42:00,10.02414,NA,5.61,11.2625,10.47875,8.019583,971.0833,2017-05-07
"9852",351133,2017-05-07 10:52:00,10.02189,NA,5.61,11.33125,10.48167,8.019583,971.0417,2017-05-07
"9853",351134,2017-05-07 11:02:00,10.01852,NA,5.61,11.39875,10.48042,8.01875,971,2017-05-07
"9854",351135,2017-05-07 11:12:00,10.01901,NA,5.61,11.45958,10.47823,8.0175,970.9583,2017-05-07
"9855",351136,2017-05-07 11:22:00,10.01603,NA,5.61,11.51042,10.47833,8.015833,971,2017-05-07
"9856",351137,2017-05-07 11:32:00,10.00897,NA,5.61,11.555,10.47625,8.01375,970.9583,2017-05-07
"9857",351138,2017-05-07 11:42:00,10.00955,NA,5.61,11.59667,10.47542,8.011667,970.9167,2017-05-07
"9858",351139,2017-05-07 11:52:00,10.00472,NA,5.61,11.63375,10.47656,8.009583,970.9167,2017-05-07
"9859",351140,2017-05-07 12:02:00,10.00312,NA,5.61,11.67292,10.47635,8.0075,970.9167,2017-05-07
"9860",351141,2017-05-07 12:12:00,10.00338,NA,5.61,11.71,10.47521,8.005,970.9167,2017-05-07
"9861",351142,2017-05-07 12:22:00,9.998994,NA,5.6,11.74125,10.47479,8.002917,970.875,2017-05-07
"9862",351143,2017-05-07 12:32:00,10.0011,NA,5.61,11.7675,10.47583,8.000833,970.875,2017-05-07
"9863",351144,2017-05-07 12:42:00,9.997425,NA,5.6,11.78917,10.47198,7.99875,970.9167,2017-05-07
"9864",351145,2017-05-07 12:52:00,9.996741,NA,5.6,11.80167,10.47188,7.99625,970.875,2017-05-07
"9865",351146,2017-05-07 13:02:00,9.995396,NA,5.6,11.8075,10.47365,7.99375,970.875,2017-05-07
"9866",351147,2017-05-07 13:12:00,9.992622,NA,5.6,11.80833,10.4751,7.990833,970.875,2017-05-07
"9867",351148,2017-05-07 13:22:00,9.992085,NA,5.6,11.8075,10.47177,7.988333,970.875,2017-05-07
"9868",351149,2017-05-07 13:32:00,9.994361,NA,5.6,11.80167,10.47333,7.985417,970.9167,2017-05-07
"9869",351150,2017-05-07 13:42:00,9.987232,NA,5.6,11.79375,10.47333,7.982917,970.9167,2017-05-07
"9870",351151,2017-05-07 13:52:00,9.990419,NA,5.6,11.78083,10.47146,7.98,970.875,2017-05-07
"9871",351152,2017-05-07 14:02:00,9.988388,NA,5.6,11.76458,10.46937,7.977083,970.8333,2017-05-07
"9872",351153,2017-05-07 14:12:00,9.98821,NA,5.6,11.74583,10.47208,7.974583,970.8333,2017-05-07
"9873",351154,2017-05-07 14:22:00,9.988843,NA,5.6,11.725,10.4701,7.97125,970.875,2017-05-07
"9874",351155,2017-05-07 14:32:00,9.985025,NA,5.6,11.70208,10.47042,7.968333,970.8333,2017-05-07
"9875",351156,2017-05-07 14:42:00,9.989804,NA,5.6,11.67625,10.47458,7.965417,970.8333,2017-05-07
"9876",351157,2017-05-07 14:52:00,9.988808,NA,5.6,11.65208,10.47052,7.9625,970.875,2017-05-07
"9877",351158,2017-05-07 15:02:00,9.98625,NA,5.6,11.62625,10.46969,7.96,970.8333,2017-05-07
