"","...1","Time","No3","O2_konz","O2_proz","wl","wt","Ec","Ph","Q"
"232",158056,2023-01-02 14:32:00,7.136847917,11.28791667,100.8404167,9.03999,9.865,891.76,8.04,3.98734157651462
"233",158057,2023-01-02 14:42:00,7.142199583,11.28666667,100.7808333,8.9575,9.838,891.57,8.04,3.90606447146452
"234",158058,2023-01-02 14:52:00,7.137420833,11.29916667,100.8304167,8.98999,9.806,891.51,8.04,3.9379433724076
"235",158059,2023-01-02 15:02:00,7.143800833,11.3025,100.7958333,8.9975,9.788,890.59,8.03,3.94533676325749
"236",158060,2023-01-02 15:12:00,7.1447775,11.32083333,100.88875,8.9575,9.708,891.17,8.03,3.90606447146452
"237",158061,2023-01-02 15:22:00,7.149751667,11.30416667,100.665,8.9975,9.646,891.32,8.03,3.94533676325749
"238",158062,2023-01-02 15:32:00,7.151769583,11.31333333,100.6645833,9,9.597,891.23,8.03,3.9478
"239",158063,2023-01-02 15:42:00,7.145558333,11.32875,100.7241667,8.9975,9.553,891.22,8.03,3.94533676325749
"240",158064,2023-01-02 15:52:00,7.143670417,11.3375,100.7208333,9.00499,9.516,891.05,8.02,3.95271969010966
"241",158065,2023-01-02 16:02:00,7.144985417,11.3725,100.95,8.9575,9.481,891,8.02,3.90606447146452
"242",158066,2023-01-02 16:12:00,7.143800417,11.38125,100.9466667,8.92749,9.437,890.77,8.02,3.87677260323923
"243",158067,2023-01-02 16:22:00,7.138579167,11.40541667,101.0791667,8.91249,9.396,890.92,8.02,3.86218678782697
"244",158068,2023-01-02 16:32:00,7.136886667,11.40416667,100.9916667,8.9375,9.365,890.7,8.02,3.88652667916107
"245",158069,2023-01-02 16:42:00,7.139868333,11.4275,101.1220833,8.83,9.326,890.91,8.02,3.78263092290319
"246",158070,2023-01-02 16:52:00,7.144445417,11.42791667,101.0525,8.92749,9.3,890.82,8.01,3.87677260323923
"247",158071,2023-01-02 17:02:00,7.141990833,11.45,101.1645833,8.83749,9.286,889.87,8.01,3.78980873325858
"248",158072,2023-01-02 17:12:00,7.148201667,11.44875,101.0708333,8.83499,9.253,890.49,8.01,3.78741192038332
"249",158073,2023-01-02 17:22:00,7.151482917,11.47125,101.19,8.87999,9.217,890.43,8.01,3.83071030905207
"250",158074,2023-01-02 17:32:00,7.159907917,11.45708333,100.9845833,8.88249,9.194,890.51,8.01,3.83312545446166
"251",158075,2023-01-02 17:42:00,7.165793333,11.45958333,100.9229167,8.8775,9.174,890.51,8.01,3.82830583780951
"252",158076,2023-01-02 17:52:00,7.164035417,11.48291667,101.04875,8.83499,9.157,890.64,8.01,3.78741192038332
"253",158077,2023-01-02 18:02:00,7.160949583,11.47583333,100.9125,8.83749,9.145,890.72,8.01,3.78980873325858
"254",158078,2023-01-02 18:12:00,7.163240833,11.48666667,100.93375,8.88249,9.128,890.78,8.01,3.83312545446166
"255",158079,2023-01-02 18:22:00,7.16575375,11.49416667,100.925,8.86749,9.095,890.69,8.01,3.81864987456101
"256",158080,2023-01-02 18:32:00,7.167277083,11.50291667,100.9316667,8.71249,9.057,890.65,8.01,3.67121122166921
"257",158081,2023-01-02 18:42:00,7.168201667,11.51375,100.9545833,8.8775,9.014,890.74,8.01,3.82830583780951
"258",158082,2023-01-02 18:52:00,7.168520417,11.53583333,101.0783333,8.87999,8.976,890.69,8.01,3.83071030905207
"259",158083,2023-01-02 19:02:00,7.16779125,11.52333333,100.9066667,8.87999,8.945,891.01,8,3.83071030905207
"260",158084,2023-01-02 19:12:00,7.167055417,11.54625,101.0395833,8.89999,8.91,891.25,8.01,3.85006003584839
"261",158085,2023-01-02 19:22:00,7.164854583,11.555,101.0647917,8.84,8.881,891.17,8.01,3.79221615674932
"262",158086,2023-01-02 19:32:00,7.160492083,11.58,101.2152083,8.88249,8.855,891.17,8.01,3.83312545446166
"263",158087,2023-01-02 19:42:00,7.16268,11.59041667,101.2352083,8.8325,8.833,891.19,8.01,3.78502570577347
"264",158088,2023-01-02 19:52:00,7.164385833,11.59083333,101.1639583,8.88249,8.813,891.12,8.01,3.83312545446166
"265",158089,2023-01-02 20:02:00,7.164151667,11.6225,101.3577083,8.88499,8.797,891.19,8.01,3.83554161970997
"266",158090,2023-01-02 20:12:00,7.159451667,11.63,101.341875,8.88249,8.773,891.1,8.01,3.83312545446166
"267",158091,2023-01-02 20:22:00,7.157342083,11.62083333,101.1772917,8.83749,8.753,891.02,8.01,3.78980873325858
"268",158092,2023-01-02 20:32:00,7.15182125,11.64666667,101.3160417,8.83749,8.724,891,8.01,3.78980873325858
"269",158093,2023-01-02 20:42:00,7.150467083,11.64583333,101.2272917,8.84,8.689,890.68,8.01,3.79221615674932
"270",158094,2023-01-02 20:52:00,7.151899583,11.65708333,101.241875,8.83499,0,0,0,3.78741192038332
"271",158095,2023-01-02 21:02:00,7.150981667,11.68166667,101.3785417,8.88249,8.602,890.66,8.01,3.83312545446166
"272",158096,2023-01-02 21:12:00,7.1455975,11.66791667,101.1864583,8.88499,8.526,890.3,8.01,3.83554161970997
"273",158097,2023-01-02 21:22:00,7.14700375,11.69416667,101.325,8.83499,8.471,890.58,8.01,3.78741192038332
"274",158098,2023-01-02 21:32:00,7.142524583,11.715,101.4502083,8.87999,8.412,890.64,8.01,3.83071030905207
"275",158099,2023-01-02 21:42:00,7.136274167,11.73875,101.5872917,8.88249,8.346,890.55,8.01,3.83312545446166
"276",158100,2023-01-02 21:52:00,7.135415,11.76125,101.7177083,8.745,8.318,890.5,8.01,3.70181237053694
"277",158101,2023-01-02 22:02:00,7.135779583,11.76958333,101.7302083,8.8775,8.309,890.28,8.01,3.82830583780951
"278",158102,2023-01-02 22:12:00,7.1376025,11.785,101.8077083,8.83749,8.314,890.29,8.01,3.78980873325858
"279",158103,2023-01-02 22:22:00,7.137368333,11.80708333,101.9460417,8.83499,8.306,890.36,8.01,3.78741192038332
"280",158104,2023-01-02 22:32:00,7.134672917,11.8075,101.8927083,8.88499,8.298,890.29,8.01,3.83554161970997
"281",158105,2023-01-02 22:42:00,7.130050417,11.83291667,102.056875,8.73,8.302,890.44,8.01,3.68767186465978
"282",158106,2023-01-02 22:52:00,7.122719583,11.8325,102.003125,8.83749,8.289,890.49,8.01,3.78980873325858
"283",158107,2023-01-02 23:02:00,7.120089583,11.84375,102.0427083,8.845,8.256,890.42,8.01,3.7970148774763
"284",158108,2023-01-02 23:12:00,7.118982917,11.86708333,102.1885417,8.845,8.202,890.79,8.02,3.7970148774763
"285",158109,2023-01-02 23:22:00,7.112303333,11.855,102.0327083,8.8425,8.203,890.6,8.02,3.79461500834259
"286",158110,2023-01-02 23:32:00,7.114360833,11.86541667,102.0570833,8.8875,8.228,890.55,8.02,3.83796847572978
"287",158111,2023-01-02 23:42:00,7.116235833,11.85916667,101.9583333,8.88499,8.25,890.62,8.02,3.83554161970997
"288",158112,2023-01-02 23:52:00,7.115297917,11.85291667,101.8625,8.845,8.257,890.59,8.02,3.7970148774763
"289",158113,2023-01-03 00:02:00,7.117146667,11.8475,101.77375,8.8425,8.262,890.52,8.02,3.79461500834259
"290",158114,2023-01-03 00:12:00,7.116430417,11.865,101.8854167,8.8875,8.263,890.35,8.02,3.83796847572978
"291",158115,2023-01-03 00:22:00,7.1152325,11.87125,101.9041667,8.8475,8.246,890.59,8.02,3.79941576429426
"292",158116,2023-01-03 00:32:00,7.11183375,11.87708333,101.92125,8.8875,8.205,890.8,8.02,3.83796847572978
"293",158117,2023-01-03 00:42:00,7.10992,11.87083333,101.8345833,8.8725,8.168,890.73,8.02,3.82348063673691
"294",158118,2023-01-03 00:52:00,7.111404167,11.89041667,101.9670833,8.845,8.143,890.54,8.02,3.7970148774763
"295",158119,2023-01-03 01:02:00,7.107537083,11.895,101.97625,8.84999,8.142,890.03,8.02,3.80180805929401
"296",158120,2023-01-03 01:12:00,7.101990417,11.90541667,102.0291667,8.8875,8.132,890.32,8.02,3.83796847572978
"297",158121,2023-01-03 01:22:00,7.097172917,11.92291667,102.1420833,8.845,8.118,889.11,8.02,3.7970148774763
"298",158122,2023-01-03 01:32:00,7.090271667,11.9225,102.0991667,8.89,8.085,889.89,8.02,3.84038668516686
"299",158123,2023-01-03 01:42:00,7.09078,11.945,102.2483333,8.8425,8.056,889.68,8.02,3.79461500834259
"300",158124,2023-01-03 01:52:00,7.092889583,11.9525,102.2704167,8.89,8.023,889.39,8.02,3.84038668516686
"301",158125,2023-01-03 02:02:00,7.09065,11.96125,102.3075,8.845,8.002,889.05,8.02,3.7970148774763
"302",158126,2023-01-03 02:12:00,7.0929675,11.94583333,102.1283333,8.8875,7.99,888.97,8.02,3.83796847572978
"303",158127,2023-01-03 02:22:00,7.094035417,11.95458333,102.1483333,8.8875,7.97,888.98,8.02,3.83796847572978
"304",158128,2023-01-03 02:32:00,7.100532917,11.96291667,102.1558333,8.89,7.952,889.03,8.02,3.84038668516686
"305",158129,2023-01-03 02:42:00,7.095636667,11.98625,102.2754167,8.89,7.938,888.9,8.02,3.84038668516686
"306",158130,2023-01-03 02:52:00,7.096874167,11.97583333,102.1091667,8.73,7.911,888.78,8.02,3.68767186465978
"307",158131,2023-01-03 03:02:00,7.099477917,11.99916667,102.23625,8.89,7.888,888.2,8,3.84038668516686
"308",158132,2023-01-03 03:12:00,7.10412625,12.00625,102.2341667,8.8925,7.844,888.25,8.01,3.84280591487372
"309",158133,2023-01-03 03:22:00,7.11087125,12.02833333,102.3579167,8.84,7.822,888.29,8.02,3.79221615674932
"310",158134,2023-01-03 03:32:00,7.116275,12.03666667,102.3691667,8.8475,7.81,888.53,8.02,3.79941576429426
"311",158135,2023-01-03 03:42:00,7.110297917,12.04416667,102.3791667,8.84,7.77,888.62,8.02,3.79221615674932
"312",158136,2023-01-03 03:52:00,7.110155,12.05583333,102.4216667,8.72499,7.689,889.01,8.02,3.6829570458464
"313",158137,2023-01-03 04:02:00,7.109269583,12.07916667,102.56125,8.77499,7.601,889.43,8.02,3.73019321258851
"314",158138,2023-01-03 04:12:00,7.104764583,12.1,102.69125,8.77,7.524,889.51,8.01,3.72546084895284
"315",158139,2023-01-03 04:22:00,7.103488333,12.09916667,102.6408333,8.845,7.508,889.34,8.01,3.7970148774763
"316",158140,2023-01-03 04:32:00,7.1058325,12.10583333,102.6554167,8.89,7.525,889.3,8.01,3.84038668516686
"317",158141,2023-01-03 04:42:00,7.11523375,12.09708333,102.5479167,8.8475,7.548,889.37,8.01,3.79941576429426
"318",158142,2023-01-03 04:52:00,7.114048333,12.12416667,102.7341667,8.84999,7.558,889.39,8.01,3.80180805929401
"319",158143,2023-01-03 05:02:00,7.117121667,12.1075,102.5504167,8.89,7.563,888.96,8.01,3.84038668516686
"320",158144,2023-01-03 05:12:00,7.119790833,12.11166667,102.5466667,8.8475,7.56,889.2,8.02,3.79941576429426
"321",158145,2023-01-03 05:22:00,7.121730417,12.105,102.45625,8.8925,7.562,888.13,8.01,3.84280591487372
"322",158146,2023-01-03 05:32:00,7.128215,12.10708333,102.4404167,8.845,7.568,887.12,8.01,3.7970148774763
"323",158147,2023-01-03 05:42:00,7.135936667,12.1025,102.3666667,8.88499,7.577,886.5,8.01,3.83554161970997
"324",158148,2023-01-03 05:52:00,7.13009,12.11791667,102.4708333,8.895,7.581,886.63,8.01,3.84522616499381
"325",158149,2023-01-03 06:02:00,7.128645,12.10833333,102.36375,8.9675,7.569,886.61,8.01,3.9158579423003
"326",158150,2023-01-03 06:12:00,7.124191667,12.11125,102.3579167,8.84999,7.563,886.08,8.01,3.80180805929401
"327",158151,2023-01-03 06:22:00,7.1179675,12.12125,102.41625,8.9225,7.578,885.64,8.01,3.87191630459312
"328",158152,2023-01-03 06:32:00,7.109022083,12.115,102.34875,8.86499,7.598,884.93,8.01,3.81624084516905
"329",158153,2023-01-03 06:42:00,7.11106625,12.12666667,102.4333333,8.8925,7.595,883.89,8.01,3.84280591487372
"330",158154,2023-01-03 06:52:00,7.115077083,12.12708333,102.4366667,8.84999,7.587,879.61,8.01,3.80180805929401
"331",158155,2023-01-03 07:02:00,7.115402083,12.13,102.46,8.89,7.585,878.11,8.01,3.84038668516686
"332",158156,2023-01-03 07:12:00,7.115050833,12.13166667,102.4754167,8.8925,7.581,878.42,8.01,3.84280591487372
"333",158157,2023-01-03 07:22:00,7.117603333,12.11458333,102.3308333,8.85249,7.572,878.48,8.01,3.80421097783974
"334",158158,2023-01-03 07:32:00,7.111704583,12.13041667,102.4683333,8.8925,7.556,879.24,8.01,3.84280591487372
"335",158159,2023-01-03 07:42:00,7.1109625,12.13083333,102.4783333,8.815,7.541,879.29,8.01,3.76828357388268
"336",158160,2023-01-03 07:52:00,7.113840417,12.1225,102.4079167,8.895,7.52,880.49,8.01,3.84522616499381
"337",158161,2023-01-03 08:02:00,7.112967917,12.13291667,102.4920833,8.8925,7.506,881.25,8.01,3.84280591487372
"338",158162,2023-01-03 08:12:00,7.116132083,12.15208333,102.6541667,8.895,7.503,881.06,8.02,3.84522616499381
"339",158163,2023-01-03 08:22:00,7.1207025,12.14416667,102.57625,8.86,7.51,882.27,8.02,3.81143546868073
"340",158164,2023-01-03 08:32:00,7.125129167,12.15791667,102.6770833,8.89,7.528,882.31,8.02,3.84038668516686
"341",158165,2023-01-03 08:42:00,7.119504583,12.14041667,102.5170833,8.9025,7.543,882.57,8.02,3.85249303926755
"342",158166,2023-01-03 08:52:00,7.1172775,12.13083333,102.4145833,8.8475,7.559,882.29,8.02,3.79941576429426
"343",158167,2023-01-03 09:02:00,7.119192083,12.14708333,102.5254167,8.89749,7.578,881.77,8.03,3.84763774855469
"344",158168,2023-01-03 09:12:00,7.121561667,12.14666667,102.4929167,8.85249,7.589,882.64,8.03,3.80421097783974
"345",158169,2023-01-03 09:22:00,7.122004583,12.18041667,102.7508333,8.85249,7.578,882.89,8.03,3.80421097783974
"346",158170,2023-01-03 09:32:00,7.127122083,12.17,102.63125,8.8475,0,0,0,3.79941576429426
"347",158171,2023-01-03 09:42:00,7.126535833,12.17833333,102.6729167,8.7975,7.516,883.99,8.04,3.75159122387761
"348",158172,2023-01-03 09:52:00,7.129999167,12.1975,102.8095833,8.77249,7.469,884.59,8.04,3.72782178419812
"349",158173,2023-01-03 10:02:00,7.1363925,12.19666667,102.7808333,8.7975,7.43,884.48,8.03,3.75159122387761
"350",158174,2023-01-03 10:12:00,7.141340417,12.18375,102.6429167,8.80249,7.393,883.89,8.04,3.75634585744944
"351",158175,2023-01-03 10:22:00,7.146444583,12.205,102.8079167,8.785,7.376,889.26,8.04,3.73969856805239
"352",158176,2023-01-03 10:32:00,7.151600833,12.19625,102.715,8.7625,7.358,882.28,8.04,3.71835567171798
"353",158177,2023-01-03 10:42:00,7.157694167,12.21416667,102.8475,8.75749,7.348,882.47,8.04,3.71361449238976
"354",158178,2023-01-03 10:52:00,7.15858,12.20833333,102.7829167,8.78,7.352,882.3,8.04,3.73494860631891
"355",158179,2023-01-03 11:02:00,7.1571475,12.195,102.6554167,8.72,7.346,882.33,8.04,3.67826508360709
"356",158180,2023-01-03 11:12:00,7.159725833,12.19625,102.6429167,8.75999,7.332,882.15,8.04,3.71597984192135
"357",158181,2023-01-03 11:22:00,7.160754167,12.20375,102.6808333,8.765,7.325,882.4,8.04,3.72072305100994
"358",158182,2023-01-03 11:32:00,7.161568125,12.20791667,102.6933333,8.7325,7.321,882.64,8.04,3.690026087178
"359",158183,2023-01-03 11:42:00,7.164029375,12.22375,102.8020833,8.715,7.322,882.92,8.04,3.67356775646549
"360",158184,2023-01-03 11:52:00,7.165539792,12.215,102.705,8.735,7.319,883.11,8.04,3.69238132088778
"361",158185,2023-01-03 12:02:00,7.165773958,12.21875,102.7158333,8.715,7.312,883.17,8.04,3.67356775646549
"362",158186,2023-01-03 12:12:00,7.168964375,12.22625,102.7645833,8.84,7.318,883.26,8.04,3.79221615674932
"363",158187,2023-01-03 12:22:00,7.167779375,12.22791667,102.7583333,8.81,7.322,882.14,8.04,3.76350925340098
"364",158188,2023-01-03 12:32:00,7.166516875,12.24375,102.88125,8.78,7.322,881.51,8.04,3.73494860631891
"365",158189,2023-01-03 12:42:00,7.160722708,12.245,102.8808333,8.8275,7.316,882.13,8.04,3.78023715685388
"366",158190,2023-01-03 12:52:00,7.158144375,12.2575,102.9758333,8.815,7.315,881.05,8.04,3.76828357388268
"367",158191,2023-01-03 13:02:00,7.152975208,12.275,103.1116667,8.88499,7.329,880.91,8.04,3.83554161970997
"368",158192,2023-01-03 13:12:00,7.151529792,12.26916667,103.0508333,8.87999,7.341,881.11,8.04,3.83071030905207
"369",158193,2023-01-03 13:22:00,7.152558542,12.24458333,102.8304167,8.88499,7.354,890.9,8.04,3.83554161970997
"370",158194,2023-01-03 13:32:00,7.154114167,12.26041667,102.9470833,8.83499,7.359,890.93,8.04,3.78741192038332
"371",158195,2023-01-03 13:42:00,7.154433125,12.23416667,102.7166667,8.88499,7.358,890.98,8.04,3.83554161970997
"372",158196,2023-01-03 13:52:00,7.154003542,12.23291667,102.70125,8.83499,7.361,891,8.04,3.78741192038332
"373",158197,2023-01-03 14:02:00,7.152948958,12.23166667,102.6929167,8.7375,7.35,891.15,8.04,3.69473756593387
"374",158198,2023-01-03 14:12:00,7.150813542,12.23041667,102.6895833,8.77499,7.328,891.11,8.04,3.73019321258851
"375",158199,2023-01-03 14:22:00,7.154472708,12.22833333,102.68125,8.7525,7.303,891.21,8.04,3.70889628237517
"376",158200,2023-01-03 14:32:00,7.154211875,12.22666667,102.6754167,8.7525,7.276,890.95,8.04,3.70889628237517
"377",158201,2023-01-03 14:42:00,7.156855208,12.2375,102.7770833,8.7475,7.236,891.2,8.04,3.70417266237515
"378",158202,2023-01-03 14:52:00,7.154902292,12.25083333,102.9004167,8.75,7.203,891.07,8.03,3.70653396627302
"379",158203,2023-01-03 15:02:00,7.157128542,12.24541667,102.8695833,8.7075,7.2,890.93,8.03,3.66652934172456
"380",158204,2023-01-03 15:12:00,7.150578958,12.27291667,103.1175,8.83499,7.251,890.86,8.03,3.78741192038332
"381",158205,2023-01-03 15:22:00,7.146477292,12.28166667,103.2020833,8.88249,7.306,891.33,8.03,3.83312545446166
"382",158206,2023-01-03 15:32:00,7.144524375,12.25291667,102.9679167,8.88249,7.352,891.24,8.03,3.83312545446166
"383",158207,2023-01-03 15:42:00,7.1437625,12.26416667,103.0604167,8.87999,7.372,891.35,8.03,3.83071030905207
"384",158208,2023-01-03 15:52:00,7.142902917,12.24875,102.9283333,8.88249,7.385,891.4,8.03,3.83312545446166
"385",158209,2023-01-03 16:02:00,7.142434167,12.24708333,102.9075,8.83749,7.395,891.54,8.02,3.78980873325858
"386",158210,2023-01-03 16:12:00,7.141626667,12.23166667,102.77125,8.8775,7.399,891.43,8.02,3.82830583780951
"387",158211,2023-01-03 16:22:00,7.136913333,12.24291667,102.86375,8.88249,7.409,891.51,8.02,3.83312545446166
"388",158212,2023-01-03 16:32:00,7.135845833,12.2275,102.7291667,8.8875,7.417,891.57,8.02,3.83796847572978
"389",158213,2023-01-03 16:42:00,7.133944583,12.21125,102.5883333,8.84,7.415,891.46,8.02,3.79221615674932
"390",158214,2023-01-03 16:52:00,7.139465417,12.19541667,102.4525,8.8425,7.397,891.57,8.02,3.79461500834259
"391",158215,2023-01-03 17:02:00,7.1401425,12.20083333,102.4870833,8.88249,7.377,891.21,8.02,3.83312545446166
"392",158216,2023-01-03 17:12:00,7.145871667,12.18458333,102.3379167,8.88499,7.367,891.35,8.02,3.83554161970997
"393",158217,2023-01-03 17:22:00,7.149816667,12.19833333,102.44125,8.8875,7.352,891.22,8.02,3.83796847572978
"394",158218,2023-01-03 17:32:00,7.150767083,12.2125,102.54,8.8425,7.353,891.02,8.02,3.79461500834259
"395",158219,2023-01-03 17:42:00,7.152394583,12.20125,102.41625,8.845,7.341,890.88,8.02,3.7970148774763
"396",158220,2023-01-03 17:52:00,7.155115833,12.20375,102.3941667,8.895,7.329,890.92,8.02,3.84522616499381
"397",158221,2023-01-03 18:02:00,7.158514167,12.19916667,102.3045833,8.8425,7.326,890.75,8.01,3.79461500834259
"398",158222,2023-01-03 18:12:00,7.159360417,12.22833333,102.4916667,8.8425,7.32,890.61,8.02,3.79461500834259
"399",158223,2023-01-03 18:22:00,7.163904583,12.21958333,102.35625,8.8875,7.299,890.83,8.02,3.83796847572978
"400",158224,2023-01-03 18:32:00,7.16535,12.25416667,102.5854167,8.765,7.245,891,8.02,3.72072305100994
"401",158225,2023-01-03 18:42:00,7.166183333,12.26333333,102.5983333,8.72,7.162,891.08,8.02,3.67826508360709
"402",158226,2023-01-03 18:52:00,7.16244625,12.2675,102.5645833,8.7675,7.08,891.04,8.01,3.7230914433734
"403",158227,2023-01-03 19:02:00,7.168449167,12.26791667,102.5029167,8.72499,6.995,891.02,8.01,3.6829570458464
"404",158228,2023-01-03 19:12:00,7.16775875,12.27291667,102.475,8.765,6.917,891.37,8.01,3.72072305100994
"405",158229,2023-01-03 19:22:00,7.16825375,12.27,102.3741667,8.7675,6.849,891.68,8.01,3.7230914433734
"406",158230,2023-01-03 19:32:00,7.171248333,12.28083333,102.3941667,8.72749,6.801,891.68,8.01,3.68530924237246
"407",158231,2023-01-03 19:42:00,7.173110417,12.28916667,102.38875,8.7675,6.787,891.65,8,3.7230914433734
"408",158232,2023-01-03 19:52:00,7.1694125,12.30083333,102.41125,8.72499,6.799,891.45,8,3.6829570458464
"409",158233,2023-01-03 20:02:00,7.168930417,12.31666667,102.46,8.765,6.807,891.57,8.01,3.72072305100994
"410",158234,2023-01-03 20:12:00,7.170427917,12.32083333,102.40375,8.7675,6.79,891.9,8.01,3.7230914433734
"411",158235,2023-01-03 20:22:00,7.168252917,12.34333333,102.4983333,8.77,6.759,891.82,8.01,3.72546084895284
"412",158236,2023-01-03 20:32:00,7.170440417,12.34166667,102.3929167,8.765,6.723,891.83,8.01,3.72072305100994
"413",158237,2023-01-03 20:42:00,7.17199,12.36958333,102.5295833,8.72749,6.687,891.85,8.01,3.68530924237246
"414",158238,2023-01-03 20:52:00,7.172185,12.38791667,102.58875,8.77,6.66,891.91,8.01,3.72546084895284
"415",158239,2023-01-03 21:02:00,7.165492083,12.40375,102.62125,8.77499,6.631,891.43,8.01,3.73019321258851
"416",158240,2023-01-03 21:12:00,7.16615625,12.42041667,102.6641667,8.77249,6.601,891.81,8.01,3.72782178419812
